性別,年齡,BMI,拳擊,器材,有氧,舞蹈,高強度間歇,瑜伽,肌力訓練,燃脂,減脂瘦身,增加肌肉,增強體魄,舒緩壓力,推薦類型
1.0,386.0,23.576567348182717,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,心肺
1.0,48.0,-27.140875146854953,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,3247.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-5.0,1.0,肌耐力
1.0,45.0,-24.191912770690173,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,error
1.0,47.0,-21.430278142712282,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,49.0,-21.3346180772228,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,柔軟度
1.0,848.0,17.893292496420976,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,柔軟度
1.0,2676.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.0,-2.0,1.0,0.0,肌耐力
0.0,37.0,-26.10301796214404,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,肌耐力
1.0,1330.0,0.0,1.0,1.0,0.0,1.0,-4.0,1.0,1.0,1.0,0.0,1.0,-4.0,1.0,肌耐力
0.0,1807.0,16.975848481344645,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,柔軟度
1.0,1592.0,0.0,-3.0,0.0,1.0,1.0,-2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,error
0.0,2085.0,22.658034612657953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,心肺
0.0,23.0,17.206304692226308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,柔軟度
1.0,46.0,-21.601094407167945,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,心肺
0.0,39.0,23.498774959437103,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,肌力
1.0,3999.0,0.0,0.0,-2.0,-4.0,-2.0,0.0,1.0,1.0,-4.0,-4.0,1.0,1.0,1.0,肌耐力
1.0,46.0,25.175288933960392,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,心肺
0.0,38.0,-25.989618634051126,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,肌耐力
1.0,3348.0,22.4913494809689,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,柔軟度
1.0,46.0,16.734459907907848,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
0.0,1235.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-2.0,0.0,0.0,0.0,心肺
0.0,3444.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,心肺
1.0,2232.0,22.4913494809689,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0000
0.0,1272.0,13.349291394024938,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
0.0,23.0,-17.21655774391975,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,肌耐力
0.0,3183.0,16.63061274087275,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,錯誤
1.0,2177.0,0.0,0.0,-5.0,-5.0,-3.0,1.0,1.0,1.0,-4.0,0.0,0.0,1.0,1.0,心肺
1.0,3640.0,0.0,0.0,-4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,肌耐力
1.0,514.0,22.49675859112699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
0.0,40.0,-29.18071972089849,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,error
1.0,43.0,22.89647586768168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,心肺
1.0,1227.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.0,柔軟度
1.0,27.0,24.495878769443394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,心肺
1.0,40.0,-26.0328615642414,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,柔軟度
0.0,3017.0,22.355442809087982,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
0.0,1143.0,14.522809529802306,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,心肺
1.0,22.0,18.0427010591734,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,柔軟度
0.0,3328.0,18.1989590509872,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,肌耐力
1.0,3524.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-2.0,1.0,0.0,-5.0,1.0,1.0,柔軟度
0.0,42.0,23.87999970079178,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,柔軟度
1.0,44.0,-28.396998598965286,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,error
1.0,1426.0,0.0,1.0,1.0,1.0,1.0,0.0,-4.0,1.0,1.0,-2.0,0.0,1.0,1.0,肌力
1.0,404.0,0.0,-2.0,-2.0,1.0,1.0,1.0,-3.0,1.0,1.0,0.0,-2.0,1.0,1.0,0000
1.0,1993.0,0.0,0.0,-4.0,1.0,1.0,-3.0,-5.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
1.0,1884.0,22.534478787903534,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,error
0.0,24.0,-22.583172239681808,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,肌力
0.0,3755.0,24.43661753862469,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,肌耐力
1.0,3611.0,20.200016419797294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,肌耐力
0.0,709.0,0.0,-4.0,1.0,0.0,0.0,-3.0,1.0,1.0,1.0,1.0,0.0,-5.0,1.0,心肺
1.0,3407.0,20.459496045706736,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,肌耐力
1.0,3199.0,19.69564958046605,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,心肺
0.0,2829.0,17.703051980589297,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,心肺
1.0,3726.0,24.891268293213106,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,肌耐力
1.0,1951.0,0.0,0.0,1.0,1.0,1.0,-5.0,1.0,-2.0,-5.0,0.0,1.0,1.0,1.0,error
0.0,2638.0,0.0,1.0,-3.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0,1.0,0.0,1.0,柔軟度
0.0,27.0,16.358024691358,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,心肺
1.0,31.0,18.805982832860746,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,error
1.0,2362.0,0.0,1.0,-2.0,-4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,柔軟度
1.0,3431.0,17.847456378853874,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,肌耐力
1.0,47.0,22.4913494809689,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,肌力
0.0,2513.0,27.487588705950213,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0000
0.0,1359.0,23.579419564178572,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,error
1.0,1685.0,22.604650041754823,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,肌耐力
0.0,1564.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,心肺
1.0,46.0,22.4913494809689,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,肌力
0.0,2062.0,0.0,0.0,1.0,0.0,-3.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,1.0,error
0.0,32.0,-18.68417165022245,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,肌力
0.0,1315.0,0.0,-2.0,-5.0,1.0,1.0,0.0,0.0,-5.0,1.0,1.0,-4.0,-2.0,-2.0,柔軟度
1.0,44.0,26.205721488291626,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,心肺
1.0,2270.0,0.0,0.0,1.0,1.0,-3.0,0.0,1.0,1.0,0.0,0.0,1.0,-3.0,1.0,肌耐力
0.0,42.0,26.42455959880035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,柔軟度
1.0,3266.0,26.283270506990323,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,肌耐力
1.0,47.0,24.569784254435874,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,肌耐力
1.0,1952.0,0.0,0.0,1.0,1.0,-3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
1.0,2730.0,22.75113720363884,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,柔軟度
1.0,42.0,-22.36657910526102,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,心肺
0.0,1727.0,17.861876340079018,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,柔軟度
0.0,57.0,-17.091829500445584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,肌力
1.0,2434.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-2.0,1.0,1.0,1.0,1.0,錯誤
0.0,35.0,-30.70142984650149,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,錯誤
0.0,38.0,-18.900353208789557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,肌耐力
1.0,61.0,18.253109789075197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0000
0.0,54.0,21.97810577842565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-5.0,肌耐力
1.0,1532.0,19.179435252277674,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
0.0,344.0,0.0,0.0,1.0,-2.0,0.0,1.0,-5.0,0.0,-4.0,0.0,1.0,1.0,0.0,心肺
1.0,43.0,-22.42569196207133,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,錯誤
1.0,3311.0,0.0,0.0,-3.0,0.0,0.0,-3.0,1.0,-2.0,0.0,1.0,1.0,0.0,0.0,error
1.0,3729.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-4.0,-5.0,肌耐力
1.0,50.0,-24.92827800258377,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,肌耐力
0.0,1860.0,0.0,-3.0,0.0,0.0,1.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,1.0,心肺
1.0,646.0,0.0,0.0,-3.0,1.0,1.0,-5.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,心肺
1.0,2354.0,0.0,-3.0,-2.0,1.0,1.0,0.0,1.0,1.0,0.0,-4.0,1.0,-5.0,1.0,肌耐力
0.0,1029.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-5.0,1.0,0000
0.0,61.0,22.571301702594447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,柔軟度
0.0,1143.0,0.0,-5.0,1.0,0.0,0.0,-3.0,0.0,-2.0,-4.0,0.0,0.0,0.0,1.0,error
1.0,1756.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,柔軟度
1.0,3047.0,0.0,0.0,-4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-5.0,1.0,1.0,心肺
0.0,65.0,-11.349365368758152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,肌耐力
0.0,3400.0,26.136974591222906,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,46.0,22.4913494809689,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,肌力
1.0,1294.0,22.50430295281351,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,錯誤
1.0,1246.0,0.0,-2.0,0.0,-3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-3.0,1.0,0000
0.0,2861.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,1.0,0.0,-2.0,1.0,錯誤
1.0,3703.0,22.4913494809689,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0000
1.0,50.0,22.522934292494245,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,error
1.0,1308.0,0.0,1.0,1.0,1.0,1.0,-3.0,-4.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
1.0,1320.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,肌耐力
1.0,1428.0,0.0,1.0,-4.0,-5.0,-2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,2348.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,error
1.0,917.0,24.510901472471627,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,肌力
1.0,1505.0,0.0,0.0,-5.0,-4.0,1.0,0.0,1.0,-3.0,-2.0,0.0,1.0,1.0,1.0,肌耐力
0.0,36.0,-17.00306429439811,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,心肺
0.0,777.0,19.8791026005112,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,柔軟度
0.0,1949.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-2.0,1.0,0000
0.0,57.0,23.006463806506442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,心肺
1.0,3484.0,23.8751147842057,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,肌力
1.0,2596.0,21.519443256375407,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,肌耐力
0.0,540.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,柔軟度
0.0,23.0,-6.498889876138603,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,錯誤
0.0,3840.0,21.562071029448532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
0.0,548.0,15.139149258982966,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,心肺
1.0,2029.0,19.83957235265929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,柔軟度
1.0,3889.0,0.0,-4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-4.0,-3.0,0.0,心肺
1.0,2786.0,19.296509296387548,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,error
1.0,1901.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
0.0,22.0,-17.22997259591322,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0000
1.0,47.0,-23.807385599940076,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,47.0,-22.68140881040019,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,肌耐力
1.0,3742.0,24.12337339964818,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,46.0,22.4913494809689,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,肌力
0.0,2518.0,22.58749295360896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,心肺
1.0,25.0,-26.793373404012232,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,心肺
0.0,2445.0,0.0,0.0,0.0,0.0,-5.0,-2.0,0.0,-2.0,-2.0,1.0,-3.0,-2.0,0.0,柔軟度
1.0,1851.0,20.8943357806531,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,肌力
0.0,28.0,19.73479491467566,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,心肺
1.0,39.0,-9.76002798712262,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,錯誤
1.0,1203.0,22.541731728584327,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
0.0,2434.0,21.92803658406536,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,肌力
0.0,977.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,-5.0,1.0,心肺
1.0,1204.0,22.514125762690142,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,柔軟度
1.0,32.0,-16.711215657206854,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,心肺
1.0,11.0,19.394560854801995,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-4.0,1.0,柔軟度
1.0,2022.0,16.180634123527955,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,柔軟度
1.0,1748.0,22.4913494809689,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
1.0,21.0,-15.604789329194313,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,肌耐力
1.0,4008.0,20.990646979654386,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,肌力
1.0,1900.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-4.0,1.0,1.0,1.0,心肺
1.0,47.0,-19.364637596170247,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,柔軟度
1.0,47.0,22.92050253282135,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌力
1.0,1316.0,0.0,0.0,1.0,1.0,1.0,-3.0,-2.0,0.0,0.0,1.0,-2.0,1.0,1.0,心肺
0.0,1800.0,0.0,1.0,-3.0,0.0,0.0,1.0,-3.0,0.0,0.0,1.0,1.0,0.0,1.0,錯誤
1.0,26.0,23.8751147842057,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,無此類別
0.0,3066.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-5.0,1.0,1.0,1.0,1.0,-2.0,柔軟度
1.0,1928.0,24.334457749062466,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,肌力
1.0,37.0,17.578125,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,心肺
1.0,2328.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-2.0,1.0,0.0,-4.0,1.0,-4.0,柔軟度
1.0,3065.0,23.8751147842057,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,肌耐力
1.0,45.0,22.4913494809689,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,肌力
0.0,27.0,16.358024691358,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,心肺
0.0,2691.0,19.07305359949715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,肌耐力
0.0,43.0,-20.958466566340533,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,肌力
1.0,48.0,22.89175655515627,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌力
1.0,2013.0,17.45244967980434,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,心肺
0.0,42.0,-23.668219083619107,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,error
0.0,2545.0,0.0,0.0,-2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-2.0,1.0,心肺
1.0,63.0,-22.858475571908365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,肌耐力
0.0,56.0,21.875,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,error
1.0,39.0,20.028841531805803,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,心肺
0.0,40.0,28.54590542281919,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,心肺
0.0,2887.0,16.358024691358,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,柔軟度
0.0,3911.0,19.795942216392923,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,心肺
1.0,47.0,24.96317867016206,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌力
1.0,44.0,25.313232631485658,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,249.0,0.0,1.0,1.0,1.0,-2.0,1.0,1.0,1.0,-5.0,1.0,0.0,-2.0,1.0,肌耐力
0.0,39.0,28.638379386931945,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,柔軟度
1.0,772.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,柔軟度
0.0,1473.0,16.52991503085781,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0000
1.0,48.0,-23.350201120345073,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
0.0,22.0,13.28372061382314,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,心肺
1.0,3946.0,21.727173237561665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,柔軟度
0.0,1221.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-4.0,0.0,1.0,1.0,0.0,心肺
1.0,3208.0,22.4913494809689,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,柔軟度
1.0,30.0,20.219533700830745,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,心肺
0.0,3829.0,24.561234309353427,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,心肺
0.0,27.0,-21.46571549286278,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,心肺
0.0,493.0,0.0,0.0,-5.0,0.0,0.0,1.0,-2.0,1.0,1.0,1.0,-4.0,-4.0,1.0,柔軟度
1.0,23.0,-9.59227312820315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,柔軟度
0.0,911.0,0.0,-2.0,-4.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,0.0,1.0,0.0,-5.0,肌力
1.0,3451.0,21.159005876087345,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,肌耐力
1.0,47.0,-18.089864228468198,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,柔軟度
1.0,48.0,-27.793205707011342,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
0.0,31.0,24.87643155465875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,心肺
1.0,3482.0,0.0,1.0,-2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-5.0,柔軟度
0.0,29.0,14.2890683820433,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,柔軟度
0.0,13.0,-17.957351812537734,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,柔軟度
1.0,23.0,16.358024691358,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,心肺
1.0,3076.0,0.0,-3.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,-4.0,1.0,1.0,-4.0,肌耐力
0.0,38.0,-17.760887190912246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,2675.0,22.4913494809689,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,肌耐力
0.0,2576.0,0.0,1.0,1.0,1.0,1.0,1.0,-5.0,1.0,1.0,1.0,0.0,0.0,-2.0,肌耐力
